"id","wave","country_name","iso_code","marital_status","num_of_children","rural_urban_living","age_category","education","gender","employment","trust_people","freq_rel_service_use","freq_internet_personal","freq_sports","freq_social_activities","vol_community_service","vol_education_cult_org","vol_social_charities","vol_political_parties","vol_other_organisation","volunteering_frequency","sei_left_out_soc","sei_life_is_complicated","sei_not_recognised","sei_looked_down","sei_feel_close_to_people","sei","mwbi_felt_cheerful","mwbi_felt_calm","mwbi_felt_active","mwbi_felt_fresh","mwbi_life_is_interesting","mwbi_felt_tense","mwbi_felt_lonely","mwbi_felt_downhearted","mwbi","wlbc_too_tired_household","wlbc_fam_responsibilities","wlbc_cannot_focus_on_work","wlbc","hrs_work_first_job","hrs_work_additional_job","work_hrs"
"PT1143615","2011","Bulgaria","BG","Widowed and not living with partner","1","A city or city suburb","65+","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",1,3,4,1,5,4,4,4,4,4,1,5,4,5,5,3,1.25,1,1,1,1,2,6,4,6,96,3,5,5,1,30,NA,30
"PT1146517","2011","Lithuania","LT","Never married and not living with partner","0","A medium to large town","18-24","Lower secondary education (ISCED 2)","Male","Student",5,5,1,1,1,4,4,4,4,4,1,5,3,4,4,1,2,2,2,1,2,2,5,6,6,84,NA,NA,NA,NA,NA,NA,NA
"PT1148014","2011","Bulgaria","BG","Married or living with partner","2","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",3,4,2,1,4,4,4,4,4,4,1,4,3,4,4,2,2.25,2,3,3,2,4,5,5,5,64,4,5,4,1,20,NA,20
"PT1149924","2011","Slovakia","SK","Married or living with partner","1","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Unemployed",3,5,5,5,5,4,4,4,4,4,1,3,4,4,3,2,2.5,1,3,4,2,3,5,6,4,68,NA,NA,NA,NA,NA,NA,NA
"PT1170110","2011","Slovakia","SK","Separated or divorced and not living with partner","1","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",6,2,5,3,3,2,3,4,4,3,2,3,3,3,3,2,3,2,4,3,3,3,5,5,5,60,NA,NA,NA,NA,NA,NA,NA
"PT1175822","2011","Bulgaria","BG","Married or living with partner","1","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,4,5,5,5,4,4,4,4,4,1,2,3,2,1,2,4,2,2,2,2,2,5,5,5,80,3,3,5,1,50,NA,50
"PT1179927","2011","Bulgaria","BG","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,5,5,5,5,4,4,4,4,4,1,3,3,3,3,3,3,2,2,2,2,2,6,6,6,80,1,2,2,3,80,NA,80
"PT1193115","2011","Lithuania","LT","Married or living with partner","2","A medium to large town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",5,4,1,2,5,4,4,4,4,4,1,4,3,3,5,2,2.25,2,2,3,2,2,5,5,5,76,2,2,3,2,40,NA,40
"PT1195319","2011","Poland","PL","Separated or divorced and not living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Female","Homemaker",8,4,3,5,5,4,4,4,4,4,1,3,3,4,3,2,2.75,4,4,3,4,4,5,4,5,44,NA,NA,NA,NA,NA,NA,NA
"PT1197321","2011","Lithuania","LT","Never married and not living with partner","0","A medium to large town","18-24","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Unemployed",1,5,1,3,5,4,4,4,4,4,1,2,1,1,1,2,4.75,3,5,4,5,4,1,6,5,36,NA,NA,NA,NA,NA,NA,NA
"PT1062009","2011","Hungary","HU","Separated or divorced and not living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",7,5,1,5,4,3,4,3,4,NA,2,2,3,4,4,1,2.75,6,5,4,3,1,5,6,1,44,5,5,5,1,40,NA,40
"PT1082314","2011","Bulgaria","BG","Widowed and not living with partner","2","A village/small town","65+","Upper secondary education (ISCED 3)","Female","Retired",1,4,5,5,5,4,4,4,4,4,1,2,2,3,5,1,3,5,5,5,4,2,4,2,2,36,NA,NA,NA,NA,NA,NA,NA
"PT1206312","2011","Bulgaria","BG","Separated or divorced and not living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",6,4,5,5,5,3,4,4,4,4,2,5,2,4,4,1,2.25,2,2,2,2,1,5,5,5,84,3,4,5,1,48,NA,48
"PT4016314","2011","Bulgaria","BG","Widowed and not living with partner","1","A city or city suburb","65+","Upper secondary education (ISCED 3)","Male","Retired",8,5,5,5,5,4,4,4,4,4,1,4,2,2,4,2,3,3,3,4,4,4,6,5,5,48,NA,NA,NA,NA,NA,NA,NA
"PT1146113","2011","Bulgaria","BG","Widowed and not living with partner","1","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",1,5,5,5,5,4,4,4,4,4,1,1,2,3,4,2,3.5,4,5,4,3,3,4,1,4,44,NA,NA,NA,NA,NA,NA,NA
"PT1154213","2011","Bulgaria","BG","Widowed and not living with partner","1","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",1,5,5,5,5,4,4,4,4,4,1,2,2,3,4,2,3.25,5,4,6,5,5,4,1,1,20,NA,NA,NA,NA,NA,NA,NA
"PT1163516","2011","Hungary","HU","Married or living with partner","1","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",2,4,5,5,5,4,4,4,4,4,1,3,3,4,4,4,2.5,3,3,3,3,3,6,5,5,60,NA,NA,NA,NA,NA,NA,NA
"PT1173416","2011","Slovakia","SK","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",3,2,3,4,5,4,4,4,4,4,1,4,3,3,5,2,2.25,4,4,4,4,3,5,2,4,44,1,1,2,3,60,NA,60
"PT1185621","2011","Bulgaria","BG","Married or living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",4,3,1,5,5,4,4,4,4,4,1,4,3,4,2,2,2.75,2,2,2,1,1,5,6,5,88,2,4,5,2,40,NA,40
"PT1314413","2011","Romania","RO","Separated or divorced and not living with partner","2","A medium to large town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",7,4,5,4,5,4,4,4,4,4,1,5,3,4,4,2,2,3,2,4,5,5,4,5,5,44,4,4,3,1,40,NA,40
"PT1321815","2011","Slovenia","SI","Married or living with partner","0","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",8,5,1,2,5,3,4,4,4,3,2,4,3,3,4,3,2.5,2,2,2,2,3,5,6,6,76,3,4,4,1,50,NA,50
"PT1324111","2011","Slovenia","SI","Married or living with partner","1","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",5,5,1,4,5,4,4,4,4,4,1,4,5,5,5,2,1.25,3,4,3,4,4,4,5,6,48,5,5,5,1,36,NA,36
"PT1298020","2011","Lithuania","LT","Never married and not living with partner","0","A village/small town","18-24","Lower secondary education (ISCED 2)","Female","Student",7,4,1,2,5,4,4,4,4,4,1,4,4,4,4,2,2,3,4,4,6,5,5,5,6,32,NA,NA,NA,NA,NA,NA,NA
"PT1300408","2011","Slovakia","SK","Married or living with partner","2","A village/small town","25-34","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",5,4,5,5,5,4,4,4,4,4,1,5,4,4,4,2,1.75,2,2,2,2,2,6,6,6,80,5,5,5,1,40,NA,40
"PT1005511","2011","Slovakia","SK","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",1,4,1,2,5,4,4,4,4,4,1,5,3,4,4,2,2,4,5,3,5,5,3,6,3,32,5,5,5,1,50,NA,50
"PT1006714","2011","Slovakia","SK","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",4,2,1,4,5,4,4,4,4,4,1,5,5,4,5,2,1.25,2,2,2,2,2,5,6,6,80,2,4,4,2,40,NA,40
"PT4039824","2011","Bulgaria","BG","Married or living with partner","2","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",6,5,2,5,5,4,4,4,4,4,1,4,3,3,4,4,2.5,2,2,2,2,2,6,6,6,80,3,3,5,1,40,NA,40
"PT1105512","2011","Bulgaria","BG","Married or living with partner","2","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",4,5,5,2,5,4,2,4,4,4,3,4,1,1,2,1,4,1,1,1,1,1,6,6,6,100,1,5,1,3,40,NA,40
"PT1299223","2011","Bulgaria","BG","Married or living with partner","1","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Male","Retired",6,5,5,5,5,4,4,4,4,4,1,5,3,4,2,2,2.5,3,3,3,2,5,5,6,6,56,NA,NA,NA,NA,NA,NA,NA
"PT1301914","2011","Slovakia","SK","Never married and not living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",6,1,5,5,5,4,4,4,4,4,1,4,3,4,4,2,2.25,3,3,3,4,3,5,3,5,56,NA,NA,NA,NA,NA,NA,NA
"PT1302309","2011","Slovakia","SK","Widowed and not living with partner","0","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",4,2,5,5,5,4,4,4,4,4,1,5,3,2,2,3,3,2,2,3,3,3,5,3,4,68,NA,NA,NA,NA,NA,NA,NA
"PT1303411","2011","Latvia","LV","Never married and not living with partner","0","A village/small town","18-24","Lower secondary education (ISCED 2)","Male","Student",7,5,1,2,2,4,4,4,4,4,1,5,5,5,5,1,1,2,2,2,2,2,5,6,6,80,NA,NA,NA,NA,NA,NA,NA
"PT1304008","2011","Latvia","LV","Never married and not living with partner","0","A village/small town","18-24","Upper secondary education (ISCED 3)","Male","Unemployed",7,5,3,2,5,4,4,4,4,4,1,4,2,4,4,2,2.5,2,5,2,3,2,5,6,6,64,NA,NA,NA,NA,NA,NA,NA
"PT1120004","2011","Slovenia","SI","Never married and not living with partner","0","A medium to large town","25-34","Lower secondary education (ISCED 2)","Female","Unemployed",2,4,4,4,4,4,4,4,4,4,1,2,2,2,2,3,4,5,5,4,4,3,3,4,4,36,NA,NA,NA,NA,NA,NA,NA
"PT4004109","2011","Slovakia","SK","Married or living with partner","1","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",4,5,5,4,5,4,4,4,4,4,1,4,5,3,5,1,1.75,2,2,2,2,1,6,6,6,84,5,5,5,1,40,NA,40
"PT1103510","2011","Lithuania","LT","Married or living with partner","1","A village/small town","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,4,1,5,5,4,4,4,4,4,1,4,4,4,4,1,2,2,2,2,2,2,6,6,6,80,5,5,5,1,40,NA,40
"PT3009012","2011","Hungary","HU","Married or living with partner","1","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",1,3,5,5,5,4,4,4,4,4,1,4,1,4,2,1,3.25,2,1,1,3,1,6,6,6,88,NA,NA,NA,NA,NA,NA,NA
"PT1030913","2011","Hungary","HU","Married or living with partner","2","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",2,5,2,5,3,4,2,4,4,4,3,3,1,3,3,3,3.5,2,2,2,2,2,2,2,3,80,NA,NA,NA,NA,NA,NA,NA
"PT1032309","2011","Hungary","HU","Married or living with partner","1","A village/small town","65+","Tertiary education - first level (ISCED 5)","Male","Retired",7,5,3,5,5,4,4,4,4,4,1,4,4,4,4,1,2,3,3,2,2,2,6,6,6,72,NA,NA,NA,NA,NA,NA,NA
"PT1033007","2011","Hungary","HU","Married or living with partner","2","A village/small town","65+","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Retired",1,5,5,5,5,4,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PT1232715","2011","Lithuania","LT","Never married and not living with partner","0","A city or city suburb","18-24","Upper secondary education (ISCED 3)","Female","Student",7,4,1,1,3,4,4,2,4,4,3,5,4,4,4,1,1.75,3,3,3,3,3,4,4,4,60,NA,NA,NA,NA,NA,NA,NA
"PT1235617","2011","Hungary","HU","Married or living with partner","2","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,5,1,5,5,4,4,4,4,4,1,5,5,5,5,4,1,2,3,3,4,4,5,5,6,56,1,2,4,2,40,NA,40
"PT1246013","2011","Hungary","HU","Married or living with partner","3","A medium to large town","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",7,4,5,5,5,4,4,4,4,4,1,4,4,3,4,2,2.25,3,3,2,2,3,5,6,5,68,4,4,4,1,40,NA,40
"PT1295017","2011","Hungary","HU","Married or living with partner","2","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Female","Unable to work - disability/illness",10,4,1,5,5,4,4,4,4,4,1,5,5,5,5,1,1,2,2,3,3,2,5,6,5,72,NA,NA,NA,NA,NA,NA,NA
"PT1295421","2011","Hungary","HU","Widowed and not living with partner","2","A city or city suburb","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Other",3,5,1,5,5,4,4,4,4,4,1,5,1,4,5,1,2.25,6,6,6,6,6,1,6,2,0,NA,NA,NA,NA,NA,NA,NA
"PT1035817","2011","Hungary","HU","Married or living with partner","2","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",6,2,2,2,2,4,4,4,4,4,1,3,3,3,3,3,3,4,5,4,4,3,3,4,3,40,1,1,1,3,50,20,70
"PT1043614","2011","Hungary","HU","Married or living with partner","2","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Female","Retired",1,5,5,5,5,4,4,4,4,4,1,5,5,5,1,1,2,2,3,2,3,1,3,6,3,76,NA,NA,NA,NA,NA,NA,NA
"PT1045313","2011","Bulgaria","BG","Married or living with partner","4","A medium to large town","50-64","Tertiary education - first level (ISCED 5)","Female","Unable to work - disability/illness",4,5,5,5,5,4,4,4,4,4,1,5,1,4,4,2,2.5,3,3,3,2,3,5,6,6,64,NA,NA,NA,NA,NA,NA,NA
"PT1057518","2011","Bulgaria","BG","Married or living with partner","2","A village/small town","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",6,3,5,5,5,4,4,4,4,4,1,2,2,2,2,2,4,3,3,3,3,3,4,4,4,60,2,2,2,3,30,NA,30
"PT1065214","2011","Slovakia","SK","Married or living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",5,5,5,5,NA,4,4,4,4,4,1,5,5,5,5,1,1,3,3,3,3,3,6,6,6,60,4,4,5,1,30,NA,30
"PT1069723","2011","Hungary","HU","Married or living with partner","2","A village/small town","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,4,1,4,4,4,2,4,4,4,3,5,3,5,5,2,1.5,2,2,3,2,1,5,5,5,80,2,2,2,3,40,14,54
"PT4033919","2011","Czech Republic","CZ","Never married and not living with partner","1","A village/small town","25-34","Lower secondary education (ISCED 2)","Female","Unable to work - disability/illness",7,5,5,5,5,4,4,4,4,4,1,2,2,2,2,4,4,4,4,4,4,5,2,2,3,36,NA,NA,NA,NA,NA,NA,NA
"PT1203713","2011","Slovakia","SK","Married or living with partner","2","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Male","Retired",6,5,1,2,3,4,4,4,4,4,1,4,3,4,4,1,2.25,3,3,3,4,3,4,6,4,56,NA,NA,NA,NA,NA,NA,NA
"PT1221006","2011","Bulgaria","BG","Married or living with partner","3","A village/small town","50-64","Lower secondary education (ISCED 2)","Male","Retired",6,4,5,5,5,4,4,4,4,4,1,2,1,2,2,2,4.25,4,4,4,4,4,3,2,3,40,NA,NA,NA,NA,NA,NA,NA
"PT1134110","2011","Poland","PL","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Female","Retired",3,2,2,5,5,4,4,4,4,4,1,3,2,2,3,3,3.5,5,5,5,5,5,5,5,5,20,NA,NA,NA,NA,NA,NA,NA
"PT3029317","2011","Lithuania","LT","Never married and not living with partner","0","A medium to large town","18-24","Upper secondary education (ISCED 3)","Male","Student",5,5,5,5,5,4,4,4,4,4,1,5,4,4,4,2,1.75,2,2,2,2,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"PT3017819","2011","Bulgaria","BG","Widowed and not living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Retired",5,2,5,5,5,4,4,4,4,4,1,5,5,4,4,2,1.5,1,1,2,1,3,4,2,3,88,NA,NA,NA,NA,NA,NA,NA
"PT1231916","2011","Bulgaria","BG","Separated or divorced and not living with partner",NA,"A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Retired",2,4,5,5,5,3,4,4,4,4,2,3,3,3,2,2,3.25,4,4,4,4,5,3,3,3,36,NA,NA,NA,NA,NA,NA,NA
"PT4046418","2011","Bulgaria","BG","Separated or divorced and not living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",6,5,5,5,5,4,4,4,4,4,1,4,3,4,4,2,2.25,4,3,4,2,4,5,2,4,52,NA,NA,NA,NA,NA,NA,NA
"PT4045821","2011","Bulgaria","BG","Widowed and not living with partner","2","A medium to large town","65+","Lower secondary education (ISCED 2)","Female","Retired",8,5,5,5,5,4,4,4,4,4,1,4,3,3,4,1,2.5,2,2,3,3,3,5,5,6,68,NA,NA,NA,NA,NA,NA,NA
"PT3002207","2011","Bulgaria","BG","Widowed and not living with partner","1","A medium to large town","65+","Upper secondary education (ISCED 3)","Female","Retired",1,5,5,5,5,4,4,4,4,4,1,4,2,3,4,4,2.75,4,3,5,6,6,3,1,4,24,NA,NA,NA,NA,NA,NA,NA
"PT3002510","2011","Bulgaria","BG","Widowed and not living with partner","0","A medium to large town","65+","Upper secondary education (ISCED 3)","Female","Retired",4,2,5,5,5,4,4,4,4,4,1,5,2,5,5,1,1.75,5,6,6,6,6,1,1,1,4,NA,NA,NA,NA,NA,NA,NA
"PT3005614","2011","Bulgaria","BG","Never married and not living with partner","0","A medium to large town","65+","Upper secondary education (ISCED 3)","Female","Retired",2,4,5,5,5,4,4,4,4,4,1,1,1,NA,2,1,NA,6,6,6,6,6,1,1,1,0,NA,NA,NA,NA,NA,NA,NA
"PT4047318","2011","Bulgaria","BG","Widowed and not living with partner","2","A medium to large town","65+","Lower secondary education (ISCED 2)","Female","Retired",2,5,5,5,5,4,4,4,4,4,1,2,3,3,4,1,3,2,2,5,5,6,4,1,1,40,NA,NA,NA,NA,NA,NA,NA
"PT1035009","2011","Slovakia","SK","Separated or divorced and not living with partner","2","A medium to large town","65+","Upper secondary education (ISCED 3)","Female","Retired",6,2,5,5,5,4,4,4,4,4,1,4,2,4,4,2,2.5,5,5,5,4,5,5,5,5,24,NA,NA,NA,NA,NA,NA,NA
"PT1045818","2011","Lithuania","LT","Never married and not living with partner","0","A village/small town","18-24","Lower secondary education (ISCED 2)","Male","Student",5,4,1,2,5,4,4,4,4,4,1,4,4,NA,4,2,NA,3,5,3,3,3,4,6,5,52,NA,NA,NA,NA,NA,NA,NA
"PT1049115","2011","Lithuania","LT","Never married and not living with partner","0","A medium to large town","18-24","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,4,1,5,3,2,4,4,4,4,3,4,5,5,5,2,1.25,1,1,1,1,1,6,6,6,100,5,5,5,1,40,NA,40
"PT1070210","2011","Lithuania","LT","Never married and not living with partner","0","A village/small town","18-24","Upper secondary education (ISCED 3)","Male","Student",7,4,1,2,3,4,4,4,4,4,1,4,4,4,4,2,2,2,3,3,4,3,4,4,6,60,NA,NA,NA,NA,NA,NA,NA
"PT1073011","2011","Lithuania","LT","Married or living with partner","1","A village/small town","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,5,1,1,3,4,1,4,4,4,3,4,4,4,3,2,2.25,2,1,2,2,2,5,6,6,84,4,3,5,1,48,NA,48
"PT1075720","2011","Bulgaria","BG","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,5,5,5,5,4,4,4,4,4,1,3,2,3,3,3,3.25,4,4,4,4,4,3,5,4,40,2,2,2,3,40,NA,40
"PT1101609","2011","Poland","PL","Married or living with partner","4","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Female","Unable to work - disability/illness",9,2,5,1,5,4,4,4,4,4,1,2,2,2,2,2,4,2,3,3,2,2,4,5,3,72,NA,NA,NA,NA,NA,NA,NA
"PT1038113","2011","Lithuania","LT","Married or living with partner","1","A village/small town","25-34","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",4,4,1,1,5,4,4,4,4,4,1,4,2,3,4,2,2.75,3,3,2,5,3,6,6,5,56,NA,5,NA,1,40,NA,40
"PT1038214","2011","Lithuania","LT","Never married and not living with partner","2","A village/small town","25-34","Tertiary education - first level (ISCED 5)","Female","Unemployed",8,3,1,5,5,4,4,4,4,4,1,3,1,2,3,3,3.75,4,5,4,6,4,2,2,4,28,NA,NA,NA,NA,NA,NA,NA
"PT1040308","2011","Bulgaria","BG","Separated or divorced and not living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,5,5,5,5,4,4,4,4,4,1,4,1,1,1,1,4.25,2,1,1,2,5,5,4,4,76,1,1,3,2,60,NA,60
"PT1056921","2011","Slovakia","SK","Never married and not living with partner","3","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",1,3,5,5,4,4,4,4,4,4,1,5,5,5,5,1,1,3,5,5,5,5,5,6,5,28,NA,NA,NA,NA,NA,NA,NA
"PT1070109","2011","Slovakia","SK","Married or living with partner","5 or more children","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",1,5,5,5,5,4,4,4,4,4,1,5,3,5,5,1,1.5,3,3,3,3,3,6,6,6,60,NA,NA,NA,NA,NA,NA,NA
"PT1077217","2011","Lithuania","LT","Separated or divorced and not living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",4,5,2,5,5,4,4,4,4,4,1,4,2,2,2,3,3.5,5,5,3,3,5,3,2,2,36,2,4,4,2,40,NA,40
"PT1086217","2011","Lithuania","LT","Married or living with partner","3","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",8,4,3,5,5,4,4,4,4,4,1,4,4,4,4,2,2,2,2,2,2,2,6,6,6,80,3,3,5,1,40,20,60
"PT1093316","2011","Hungary","HU","Married or living with partner","0","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",5,5,5,5,5,4,4,4,4,4,1,4,4,4,5,1,1.75,3,3,3,5,3,3,5,5,52,NA,NA,NA,NA,NA,NA,NA
"PT1204411","2011","Slovakia","SK","Separated or divorced and not living with partner","3","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Retired",9,1,5,5,3,4,4,4,4,4,1,5,2,3,5,1,2.25,2,2,2,2,2,5,3,3,80,NA,NA,NA,NA,NA,NA,NA
"PT1212208","2011","Slovakia","SK","Married or living with partner","1","A city or city suburb","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",4,3,1,3,4,4,4,4,4,4,1,4,3,NA,NA,3,NA,2,3,2,2,4,NA,6,5,68,2,1,3,2,80,NA,80
"PT1142311","2011","Lithuania","LT","Separated or divorced and not living with partner","0","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Unable to work - disability/illness",8,5,5,5,5,4,4,4,4,4,1,2,2,2,2,2,4,5,5,5,5,5,2,2,2,20,NA,NA,NA,NA,NA,NA,NA
"PT1143918","2011","Slovenia","SI","Married or living with partner","3","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,4,1,4,4,4,4,4,4,4,1,5,5,5,5,2,1,2,2,2,2,2,5,5,5,80,2,2,2,3,9,NA,9
"PT1144313","2011","Lithuania","LT","Never married and not living with partner","0","A city or city suburb","25-34","Upper secondary education (ISCED 3)","Male","Unemployed",2,5,1,4,4,4,4,4,4,4,1,4,4,2,4,2,2.5,2,5,3,1,2,6,6,6,68,NA,NA,NA,NA,NA,NA,NA
"PT1145819","2011","Slovakia","SK","Separated or divorced and not living with partner",NA,"A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",5,5,5,5,4,4,4,4,4,4,1,3,3,3,3,3,3,4,4,4,5,4,4,2,4,36,NA,NA,NA,NA,NA,NA,NA
"PT1147316","2011","Bulgaria","BG","Widowed and not living with partner","2","A medium to large town","65+","Upper secondary education (ISCED 3)","Female","Retired",8,5,5,5,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,4,4,20,NA,NA,NA,NA,NA,NA,NA
"PT1148216","2011","Bulgaria","BG","Married or living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",6,3,5,4,1,1,2,3,4,4,2,5,2,1,3,1,3.25,1,1,1,1,1,5,6,6,100,4,5,5,1,40,NA,40
"PT1152413","2011","Bulgaria","BG","Married or living with partner","2","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Male","Retired",5,5,5,5,5,4,4,4,4,4,1,3,3,NA,NA,NA,NA,5,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PT1153717","2011","Slovakia","SK","Married or living with partner","2","A medium to large town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",3,5,1,1,1,2,2,2,2,2,3,5,5,5,5,1,1,1,1,1,1,1,5,6,6,100,1,2,5,2,38,NA,38
"PT1154415","2011","Bulgaria","BG","Married or living with partner","2","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",2,5,1,2,5,4,4,4,4,4,1,4,2,2,2,2,3.5,2,2,2,2,2,4,5,5,80,2,2,5,2,45,NA,45
"PT1155517","2011","Slovakia","SK","Widowed and not living with partner","0","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",5,2,4,2,4,4,3,3,4,4,2,4,3,3,NA,3,NA,3,3,3,2,2,5,5,5,68,4,3,4,1,38,NA,38
"PT1160614","2011","Slovakia","SK","Married or living with partner","3","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",1,4,5,3,5,4,4,4,4,4,1,5,3,3,5,1,2,5,5,5,5,5,5,6,6,20,NA,NA,NA,NA,NA,NA,NA
"PT1161211","2011","Slovakia","SK","Married or living with partner","1","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Retired",3,5,5,5,3,4,4,4,4,4,1,3,3,4,NA,2,NA,3,3,3,3,2,6,6,6,64,NA,NA,NA,NA,NA,NA,NA
"PT1171616","2011","Slovakia","SK","Married or living with partner","0","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",4,3,5,5,5,4,4,4,4,4,1,4,4,4,5,1,1.75,3,4,3,4,3,5,6,6,52,1,2,3,2,40,NA,40
"PT1179725","2011","Lithuania","LT","Never married and not living with partner","0","A village/small town","18-24","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Unemployed",3,5,1,5,5,4,4,4,4,4,1,4,2,4,4,4,2.5,3,3,3,4,5,6,2,5,48,NA,NA,NA,NA,NA,NA,NA
"PT1184014","2011","Lithuania","LT","Never married and not living with partner","0","A medium to large town","18-24","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,5,1,4,5,4,4,4,4,4,1,3,2,2,3,2,3.5,2,2,3,4,3,4,3,5,64,2,2,5,2,40,NA,40
